operation,data_type,iteration,cycle_count
DMA_STORE,1944,1,0.0030520781250000005,1068.2273437500003
DMA_STORE,1952,1,0.0029739531250000005,1040.8835937500003
DMA_STORE,1960,1,0.0031354218749999998,1097.39765625
DMA_STORE,1968,1,0.0030260468749999997,1059.11640625
DMA_STORE,1976,1,0.0032395781250000003,1133.85234375
DMA_STORE,1984,1,0.0031354218749999998,1097.39765625
DMA_STORE,1992,1,0.0031406249999999998,1099.21875
DMA_STORE,2000,1,0.00307290625,1075.5171875
DMA_STORE,2008,1,0.003161453125,1106.50859375
DMA_STORE,2016,1,0.0030364531249999997,1062.7585937499998
DMA_STORE,2024,1,0.0032395781249999994,1133.8523437499998
DMA_STORE,2032,1,0.003286453125,1150.25859375
DMA_STORE,2040,1,0.003234375,1132.03125
